PrimaryDI|productCode|productCodeName
f06f2392-c997-42d0-87c6-cb6bc1f73382|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
a49a6569-ffe8-4fe5-b1fc-d0522f1056a5|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
f261a2c6-45d3-41b4-94aa-ab5bd4d37cf8|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
92ff7727-cee5-4db3-94e7-17078cc3c025|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
adbbe703-85cc-45cf-81f6-a3cd279f22b5|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
87bb4e18-34d3-45cd-baf8-42c8ecc193f0|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
67d45d3b-bd7e-4ee3-b297-fd5752aece0f|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
6c38dcb0-9f29-4d45-aad0-bb96d82fc59e|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
79bdeb3a-681e-49b2-8c6c-7314e82e7e94|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
74236707-b847-404b-9000-bd4764753fd1|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
b5fd7960-eb9b-4b31-aecb-69f4071b4c65|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
6e22f6d1-0695-4a43-a72a-37433d6c0b44|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
fa703164-335e-4015-a410-0b7b479a1326|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
a2bbaf39-ff12-4876-b8f3-b359ae4ffaf1|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
b2dc8ca9-aa79-41ce-a19d-422654334a9e|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
5b59991b-e5cd-44ac-b65b-6c4bd65b1169|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
fd432740-a901-4c10-9531-413ca4f22c44|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
951856e5-87f6-429d-9382-3464f0ee2a2f|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
6342aa42-5eb6-4e1e-9df9-3030bd0120a5|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
d0cb2313-776e-442a-99cf-48b671b66ff1|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
b3d7cb91-72fc-4a77-9ccf-9283259ce91b|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
687a7504-a7df-4ad0-96e1-86c918db4ef8|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
865589bb-2169-426c-9718-8ca1a81f2fce|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
01de07b0-ef18-4b0f-8fb8-5b1007386c56|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
908d453f-8f78-43b0-b50a-794e14dd9d97|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
93149e2c-7f63-4852-b07f-6e84bbd9fd0d|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
de52e363-0b2c-4a6c-9b61-e4845f64f152|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
fb8903e6-e121-4eb4-a768-e47f7d2db244|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
92d30470-432a-4163-901f-221a6a9280e1|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
378080ac-b574-4eac-ab9e-a9f7fb67bf3c|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
2f991e75-30ef-4df1-bede-d7bbb6ddfcbc|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
44aa0950-33f3-42d4-9ac9-5c5ab2cf8127|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
781c804f-3b79-4fc0-95f9-0f4aed808965|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
40cad45e-d72f-42f6-997d-c83b88040e40|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
9a94cdbf-92e1-43ef-9026-0800e98a54c7|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
4909ef75-f5ad-4b95-bef0-45fc7867e3ad|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
4ec71c60-f818-4a30-98c2-b31c43edee34|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
90958238-45dd-4f8a-91dc-b2d8f08c1fca|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
8a406a4c-524a-4131-9b4c-c2584441ff91|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
b6345b95-9e85-4410-8cbc-8bb3beac1267|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
3d09d85e-cc2a-4b8a-a507-e63d5cb649a8|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
62da47ec-8725-4334-80cf-c3cb2ac62438|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
61c37fc3-9c33-4210-9585-dbbe7249ffe8|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
cfe0350c-c0e3-430a-bd36-e5ec8628029d|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
a6116af7-5015-4776-8f40-ff7f61196681|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
6d67b0a8-f409-4bb3-a07e-820dd0dc7bb2|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
05daaf7c-0642-4069-af64-892802f6e6fd|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
afd0c530-f837-4098-9700-77d96b4b061f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6f5f11c5-cb6a-426f-b32a-2cf3bdab072a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
dc7acd9b-249a-456e-b14c-6e77a04f51c7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
838a0f03-f67d-4034-94ed-2ab7e76285e5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7bc8ed1f-c0db-442e-996c-cde543e9aef4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5aaf2605-bae1-4062-8a66-d5f32dd36d60|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
215f32e2-3684-4bf1-aec8-56d1124b0e20|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
10f51203-f10b-4e28-90d5-f5ea464e2e1e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ae2f1080-4fb9-423b-961a-a429d042ca34|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
64a37394-c970-4510-8325-05b1f9e2e766|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5a13bdbe-5cc5-4fca-93d5-de323eb4d903|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e4acfa8b-b7c8-41d7-a37f-d023cca455fc|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0beab8bf-3536-4a2a-b997-a495894cdc26|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7b68332d-46a2-4618-a5a0-097cec7f3417|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f4e3cfe9-2d5f-486d-bba7-55dd27b958b3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
55cad2cf-e4a0-45f6-8586-51a76152e70c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5b7da9bd-12ad-4b52-8cc7-c44df088f38f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
65757b70-5dee-4a7a-a969-fe3efa68a5f3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a5836a87-ffea-4169-a1d6-be95987fa861|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d20176af-7ce3-4e67-a08f-5d6f6e627e91|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f99b6f95-614b-4d1f-a710-aa891cff07a9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8e3845b8-0d41-4863-bdd2-5a88dce878a7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
abcb7f53-4679-47b5-a773-7a4a4dc76332|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
abcd4a70-373d-4740-9d87-04aec703d0a2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0c0b0a69-22cf-439d-83f7-d92dff833814|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cc99147b-a2fd-4ce4-b261-e1f89712cd0a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
da94e980-08d3-4710-8d51-87c8e53c241f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7714a462-2358-44b2-9ef1-d417eefcf959|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4123e2b3-2747-4619-92fd-aef893c30f95|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
53fdfe7d-c054-445e-a302-024ac8d94b04|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5977d41-33d1-4a7f-a103-2bf0ef1933fb|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
174ce941-00d8-49c6-9213-94e4dc2bda1f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0e82b29c-d0e0-48b5-a967-3c7293bb9e06|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fec45b75-c607-4d2d-ab7b-8ab534cfebce|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5ee2ffe8-15af-4f45-975e-c34c2696d662|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
272190ac-87bd-4a29-b986-0889a339ec64|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
760909b8-d4bc-4319-b46c-8ed4818c4338|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0a1268dd-7c96-406a-8227-bba94fc34b87|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3ee7ef14-d468-4009-8a84-64e440df5137|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
097bc742-637f-40a5-aecc-0182f1e7331a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0344343c-6e3b-46aa-989b-342e475e1dea|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
515c599a-b4e2-4c3c-9805-084278a74f13|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3cf8778a-441f-4739-baf5-4a45efb5c9ba|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
eba0b0d7-02dc-48b4-a5d0-3a9b9c386a9a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c15c707c-33ea-4974-b640-466e2eb37c7d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
14ae59a7-3eb4-4de0-8ec4-1498e7bf9a7f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
78c57bac-542c-490d-807d-b7b3760593e1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5af641a1-476f-4985-b9d6-122437ee1640|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a0d08776-1128-408a-8317-7d12bf56e75c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1aadea70-4df2-439b-92a3-ba9fb8300cbd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b4ee069c-c1c3-4852-90f7-28bf870ba70b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9bda09a1-9843-42a5-8ba3-94a860622c40|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4073f899-187e-45dc-8811-771eeaf1db14|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
bf5420b2-a5b8-470d-aefc-06a2c0b0b375|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
da9ea88d-d4f4-4e46-8d2c-484e4e2fe9dc|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cce3d57e-a680-45bb-8323-f10e6e1fae33|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
842b93a1-faa4-49cf-9fbd-044e5776b7ec|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
13f39073-c902-4fb6-bd31-3551e2c01a4f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b12d8fa4-0e5c-4b24-92a3-db48f8d45a24|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
451f4c8c-c354-4653-be12-efd1d699da95|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7b10610c-a7aa-46c4-a44b-3ca7e16fc696|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e27eb42d-ee84-4c47-9e5d-d203f95acff9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f9c0b07c-6aa1-4939-aab5-3c57c10dcd90|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2815fe98-422a-45f9-beb7-66a0b5e6e866|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f72beca4-443c-4335-b3ff-2d6c1f054c73|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
844b6b8c-6122-4627-b028-d9578c981cd7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1cd40492-ddba-47fd-8d59-4a1556d2f77f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
44e0fe19-1a8b-40e3-8a92-865911b74358|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
81e3684c-9317-40cf-b3bd-2bd5a34e3b61|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ada8677f-ccee-49c2-b121-dd23d845312e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
eaf57737-5090-4a3d-8dcf-2aaf91109750|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7057c92b-03c8-4635-8c32-1b75365520ce|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c6205d3f-82a9-4a3d-9fc3-457bad280807|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
24ebdfac-a673-46a2-8d96-b919bb38f873|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
36f93cee-f28c-45c1-ade4-e9c4d97eb179|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
624ba12f-941e-4367-8b0f-b60e3ff41186|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b0ae0148-9c28-4fbe-8188-c5b62e1fa399|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d0ca3dfe-cdcd-41d2-96cb-f43f099e0a91|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d579f8cc-4303-4bf8-bb10-3c0819a548bb|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
90e11a98-0cdb-4944-baea-295cf7c515ec|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
39de2e55-cbee-46df-9abf-b7852689f8f1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4347b5dd-5937-4aac-9029-118d39c53c6e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ec6683fe-b0d3-4ea8-aaae-1afcbca73991|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5baa3526-d74d-43b2-baca-cbbfb5eb508c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
af78a1d3-0245-46d7-8838-2e5e7499234d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c2aacf0b-0ba2-45aa-a8ce-49e43b362b25|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
41f3a122-90ba-4b34-97ed-045203558da4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5bc9f43d-fa99-401d-be55-528f1a2422ae|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cf6f935b-6812-4942-857b-58c1d7c0f20c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
59caa896-d669-45ac-91a4-d21bd4cc05e3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a7a66de2-2219-4ca4-9f4a-1f8e8da6d094|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
af49359e-9962-4f4d-8a4b-38c2ea2c403e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8ebd0fe4-9419-4c35-a3ca-11956fe7a0fe|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
66971504-1d14-4226-9fe6-de3d49c7bfdf|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
85fc6877-0cf1-4b01-9946-265cd4e1c3c1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8bc52e75-8ea1-400a-b633-6130ad3a287c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2deb2eb5-42fc-4d28-96d9-eb36e712f100|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
075a8aa5-dda1-4423-8ef4-24d37ddb5b79|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9cf1d617-03bd-4cd3-a20e-5242ab50c402|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e410957d-6273-4838-9003-fdabc4b50116|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
421147ad-9612-4103-8358-0b77e74f8dc9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
babf4da5-bdcc-45e8-9e69-e9b6a2af11e8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
647beb02-0697-45b7-8a9c-3d2c020d5199|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5e6d5513-f88c-4364-bd1d-7407a9360aec|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
dd7a0719-3730-4efa-8aae-8d9b45647167|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
541555f7-d4c1-4955-a47a-594bbb09b3e3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
191e5772-bd09-4ba6-9b31-7e2cf9415d91|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8a1e56a9-3d11-4e4f-8dcc-30e5e83ca6f1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8cb3e1c0-b422-47e8-8775-695dde944d7a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
332a6d14-cedd-4581-922f-88feedac483b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9d775532-2964-440b-99c7-609ead522e87|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
460b85ec-82a1-4360-abc0-84c55fef55a7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
88d9e7b1-e4a7-4555-9840-919aa9a37cfd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7abab9df-d51b-4c58-934c-50e2bb4d714a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
413e263f-0fb3-444f-a819-45289941376c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9d6b2478-2fba-4255-b96d-a79a391323a2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fdbff470-f646-4104-bc36-2891b2ba5be8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3bfe12b6-6690-4e0d-8303-34092b58b68b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
09bd92ba-c3bd-49df-8ce6-813f1c599ced|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ee3b2ca4-9c11-452d-8641-2f85708260cd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e4abca2a-52fe-4b6a-80a0-fac15b0a1fc5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
847af88a-c449-4143-86e3-27a8c2db082b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0bb6c64a-2d54-4917-abf4-67ce50797181|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
03ba7ba2-6a51-4166-897f-49c0e7c50909|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ad3a4702-23cf-47ba-868b-18614a22bcce|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
423e5547-4248-4211-b773-47f351c939d3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
460f438f-798c-45f8-b785-7d9a6442ba12|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c7e73fa8-3b35-497a-85bb-43d583f34ce6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
069f24be-2abf-46ca-8e94-affacb2b5114|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ed53b3fe-498c-4094-920f-f374850a5ebf|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
63755a6b-8e16-41f5-9a1f-44c6ad2dafe6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c7a271c9-74c4-44e6-86dc-c5a8b6fffa52|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1fafba4c-a92f-4c0c-896d-a574c58c7dce|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
164d3632-62d2-43c9-93a0-118d1e08b8cb|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3946e349-79d3-4a6f-abb8-50458c3a6f46|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8068dbab-5479-48c1-8c81-a261d77e98f5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
88bf89e5-abf6-4886-8207-e95c048ee291|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8ff6c367-50da-4f05-be11-1cb81a54631d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2ff5e6e5-2da6-4b61-9308-c7c7e866eef4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0c01dbf9-4e3a-49c8-afa4-8a152f081640|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5fc5129-911f-404a-913e-a76905162c49|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
34c69b4a-aa4c-4e7d-a727-884d93f48122|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1e3a52dc-6d62-4bf1-8de1-44969d417130|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3b6ca3f4-8dec-4bd3-b440-78289c16b773|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2b782b5a-9f85-4a3d-851a-ce8da8067c35|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
57cfcba1-5e53-4140-92c5-349766a4f9d3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
59aafc65-8641-4b9c-bd09-67cb5b691414|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f372db49-e718-4d29-8488-e8b43a461231|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4427b5a8-7e9b-4849-85bf-7e5bbb301bf8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
bbac0f44-5b0f-4236-902e-e4562945a62d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3a4c069d-57b2-49ae-9ff1-d091c56ed715|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2480aaff-9cbe-4e72-b0b0-aa9d0393ec4b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d74fac01-687c-4a4d-b4fd-7ef28c2c4a54|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2835b98b-884e-4fb1-927d-b8ddbc4fd1d3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
10454000-b541-4f54-bdb1-fb5fee288efc|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b2b37ae3-7f9f-4e32-8765-568fdbdf8b14|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e4793b6c-3669-47f7-b620-064a8aefa232|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
06c26a08-d5c4-4dc8-80de-a09c3727dec0|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
da89ef9e-3136-46b0-9118-b5c9373ce44d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
eae6f54b-4022-4d37-89bb-64606a69ff39|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
98044857-5e52-4028-a507-bdc1afc459e6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4db1e57e-e72f-4e5a-bfdb-b96969e9856b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c8cc81e2-e41c-4b83-933b-9adc99cefc20|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2648873c-9e10-4fcc-a181-90157ea8b608|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7dc3d8e2-adde-484c-8d95-bbb451f1edcc|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
5f852f2d-4706-44c5-8fd7-540af4332ac8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
771ea1d9-15ea-49dd-af9e-d575e2fb449e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
71d58b53-d9b7-420d-9710-167ee5d74e0e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
af90552d-7a15-48bd-af3d-f122e08385b9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cfd46dff-88bb-4c0c-ac4b-472649c06202|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5504e39-d328-4c32-9022-19d46695325b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d140b053-57aa-43dc-b142-5ed9179f6011|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
